DIMENSION : 50
22.611443367452743 85.32397499056063
30.631786553212383 96.98303682063218
51.78342136168696 32.24745587660613
28.243351716467956 60.5864995819676
33.37644567193383 67.8648773508143
15.442507046089403 24.977551939628317
86.98942460561098 60.036782043591906
26.198305597053373 14.941490058098827
13.67891494851895 24.892093759149635
38.28246665704073 64.90790566244355
83.75637600610617 77.60319470104766
33.95155752344186 14.856873827232375
45.701938669236796 43.786435768880025
57.421758990301996 37.326922352029065
63.38250573620988 11.464435897915104
23.309047423143838 76.72410170387272
98.71242718900939 80.80010793223609
84.29656440249241 79.56826785952505
45.684130658483646 73.86706750360057
57.8454992599021 45.07355667575642
27.102441760625386 86.46031466179812
6.8655665918533 81.67344595207268
88.18349988791925 42.351639281525834
83.3229314126865 34.10167131004781
51.979150694528876 54.9206449325483
19.287718263106868 33.32168863569819
27.752455945265563 45.75589323943279
67.48456216796134 68.3831218905259
52.361311794377905 46.437256951142345
50.862936001480854 32.46042864682826
17.260070459550057 29.93334503637477
64.85672785901764 6.471590784295477
63.370843388589215 27.900151933514906
18.59599237566839 48.904812471481804
35.36850815497154 9.620201985648647
70.95610049633248 79.16206000650641
4.431150033739939 62.59227492601427
24.98622982790285 42.725624161972306
79.05134972617674 53.16016891970812
1.303743209502628 1.9875053695302625
39.04180305189363 89.53020285437225
23.155372820210108 44.43521295452608
14.407300562858893 80.96859408879166
38.216187599787766 35.692557293759165
25.685379918071447 83.58738755196609
43.65490374156782 4.974508225206087
80.37502885144477 25.35037446918107
18.202749875330284 23.369029086844662
54.35875534095606 96.2872121688738
28.424066540969218 45.639521687654195
EOF
